Name of Model,Num of communication parameters,Send on close,Close on close,Negative counter,unlock unlocked,Model deadlock
grpc-ecosystem--grpc-gateway:descriptor++TestRegisterOpenAPIOptions540.pml,0,0,0,0,0,0
tal-tech--go-zero:breaker++TestGoogleBreakerHalfOpen121.pml,0,0,0,0,0,0
photoprism--photoprism:config++TestConfig_StoragePath81.pml,0,0,0,0,0,0
v2fly--v2ray-core:policy_test++TestPolicy13.pml,0,0,0,0,0,0
rancher--rancher:dashboard++Create26.pml,0,0,0,0,0,0
google--grumpy:grumpy++TestListStrRepr408.pml,1,0,0,0,0,0
ipfs--go-ipfs:commands++resolveAddresses621.pml,2,0,0,0,0,0.4
kubernetes--minikube:cruntime++stopCRIContainers217.pml,0,0,0,0,0,0
golang--go:race_test++TestNoRaceMutexPureHappensBefore77.pml,1,0,0,0,0,0
pingcap--tidb:plugin++TestLoadFail216.pml,4,0,0,0,0,0
vitessio--vitess:vtorc++TestDownPrimary31.pml,4,0,0,0,0,0
tal-tech--go-zero:kv++TestRedis_Hkeys144.pml,0,0,0,0,0,0
istio--istio:tokenmanager++TestStsFlow44.pml,0,0,0,0,0,0
hyperledger--fabric:localconfig++TestLoadMissingConfigFile73.pml,0,0,0,0,0,0
golang--go:pprof++TestAtomicLoadStore641184.pml,0,0,0,0,0,0
pingcap--tidb:tikv++filterStoreCandidate173.pml,2,0,0,0,0,0
gogs--gogs:db++readAddress74.pml,0,0,0,0,0,0
kubernetes--kubernetes:kuberuntime++TestComputePodActionsWithInitAndEphemeralContainers1231.pml,4,0,0,0,0,0
cloudreve--Cloudreve:filesystem++TestFileSystem_ListPhysical22.pml,0,0,0,0,0,0
goharbor--harbor:ldap++TestImportUser50.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceEmptyInterface11128.pml,0,0,0,0,0,0
revel--revel:testing++NewTestSuiteEngine53.pml,0,0,0,0,0,0
tal-tech--go-zero:mathx++TestUnstable_AroundInt19.pml,0,0,0,0,0,0
moby--moby:splunk++New155.pml,2,0,0,0,0,0
hashicorp--terraform:command++TestStatePush_lineageMismatch148.pml,0,0,0,0,0,0
vitessio--vitess:inst++RefreshTopologyInstances109.pml,1,0,0,0,0,0
mattermost--mattermost-server:searchtest++testFileInfoSupportStemmingAndWildcards1527.pml,0,0,0,0,0,0
pingcap--tidb:executor++buildLoadData782.pml,0,0,0,0,0,0
tal-tech--go-zero:filex++TestProgressScanner11.pml,0,0,0,0,0,0
photoprism--photoprism:config++TestConfig_SiteUrl355.pml,0,0,0,0,0,0
moby--moby:archive++collectFileInfoForChanges15.pml,0,0,0,0,0,0
ethereum--go-ethereum:console++TestNullAsParam40.pml,0,0,0,0,0,0
kubernetes--kops:instancegroups++RollingUpdate91.pml,5,0,0,0,0,0
influxdata--telegraf:net_response++TestTCPOK1108.pml,1,0,0,1,0,0
golang--go:race_test++TestRaceIssue12664_352.pml,0,0,0,0,0,0
grpc--grpc-go:bufconn++TestPipeClose84.pml,1,0,0,0,0,0
istio--istio:processing++TestRuntime_Event_Before_Start211.pml,0,0,0,0,0,0
vitessio--vitess:reparentutil++TestPlannedReparenter_reparentTablets2788.pml,1,0,0,0,0,0
golang--go:codegen++zeroSize13.pml,0,0,0,0,0,1
vitessio--vitess:vindexes++TestSequence1828.pml,0,0,0,0,0,0
cloudreve--Cloudreve:filesystem++TestFileSystem_ListDeleteFiles259.pml,0,0,0,0,0,0
influxdata--telegraf:phpfpm++Gather107.pml,1,0,0,0,0,0
cloudreve--Cloudreve:filesystem++TestFileSystem_Move565.pml,0,0,0,0,0,0
CodisLabs--codis:redis++newConnPair15.pml,0,0,0,0,0,0
hashicorp--terraform:terraform++DynamicExpand44.pml,2,0,0,0,0,0
vitessio--vitess:reparentutil++TestPlannedReparenter_preflightChecks343.pml,1,0,0,0,0,0
vitessio--vitess:vindexes++TestBuildVSchemaVindexNotFoundFail1325.pml,0,0,0,0,0,0
pingcap--tidb:statistics++convertDatumToScalar46.pml,0,0,0,0,0,0
vitessio--vitess:vtgate++TestErrorPropagation307.pml,0,0,0,0,0,0
pingcap--tidb:core++getOriginalPhysicalTableScan1812.pml,0,0,0,0,0,0
kubernetes--kubernetes:pods++TestPodEphemeralContainersDisabled669.pml,0,0,0,0,0,0
syncthing--syncthing:config++TestReplaceCommit55.pml,0,0,0,0,0,1
pingcap--tidb:core++convertToPointGet1618.pml,1,0,0,0,0,0
go-kit--kit:lb_test++TestRetryTimeout68.pml,0,0,0,0,0,1
rancher--rancher:cmd++runRPCDriver13.pml,0,0,0,0,0,1
traefik--traefik:auth++TestForwardAuthSuccess55.pml,0,0,0,0,0,0
photoprism--photoprism:config++TestConfig_TensorFlowVersion56.pml,0,0,0,0,0,0
ehang-io--nps:goroutine++copyConns59.pml,0,0,0,0,0,1
kubernetes--kops:vfs++Test_WriteFileReadFile90.pml,0,0,0,0,0,0
hyperledger--fabric:kafka++TestCloseKafkaObjects780.pml,0,0,0,0,0,0
cloudreve--Cloudreve:filesystem++TestFileSystem_CleanTargets198.pml,0,0,0,0,0,0
go-gorm--gorm:schema_test++TestNestedModel166.pml,2,0,0,0,0,0
grpc--grpc-go:cache++TestCacheRetrieveTimeoutRace211.pml,0,0,0,0,0,0
containers--podman:libpod++TestBuildContainerGraphTwoCtrCycle89.pml,0,0,0,0,0,0
golang--go:race_test++TestNoRaceComp19.pml,0,0,0,0,0,0
elastic--beats:tlscommon++TestApplyWithConfig146.pml,0,0,0,0,0,0
moby--moby:git++TestCloneArgsSmartHttp124.pml,0,0,0,0,0,0
golang--go:race_test++TestNoRaceSliceWriteSlice2196.pml,0,0,0,0,0,0
jesseduffield--lazygit:commands++TestGitCommandCheckoutFile420.pml,1,0,0,0,0,0
kubernetes--kubernetes:userspace++TestStickyLoadBalanceWorksWithServiceRemoval559.pml,2,0,0,0,0,0
Dreamacro--clash:fakeip++TestPool_Error73.pml,0,0,0,0,0,0
golang--go:runtime_test++TestDeferHeapAndStack801.pml,2,0,0,0,0,0
cli--cli:git++Remotes39.pml,2,0,0,0,0,0
mattermost--mattermost-server:searchtest++testSearchOrExcludePostsWithHashtags1159.pml,0,0,0,0,0,0
vitessio--vitess:vtgate++newTestVStreamManager1065.pml,0,0,0,0,0,0
hyperledger--fabric:privdata++TestNewDataRetriever_GetDataFromLedger103.pml,1,0,0,0,0,0
hyperledger--fabric:bookkeeping++NewProvider33.pml,0,0,0,0,0,0
photoprism--photoprism:mutex++TestBusy_Busy9.pml,0,0,0,0,0,0
gravitational--teleport:reversetunnel++GetLastConnected114.pml,0,0,0,0,0,0
Dreamacro--clash:pool++New101.pml,1,0,0,0,0,0
vitessio--vitess:command++commandAddCellInfo118.pml,0,0,0,0,0,0
hyperledger--fabric:txvalidator_test++TestInvokeNoBlock909.pml,0,0,0,0,0,0
GoogleContainerTools--skaffold:kpt++sink492.pml,0,0,0,0,0,0
kubernetes--kubernetes:dualstack++TestCreateServiceDualStackIPv6IPv4714.pml,1,0,0,0,0,0
elastic--beats:instance++TestLocker34.pml,0,0,0,0,0,0
kubernetes--kubernetes:auth++TestSubjectAccessReview57.pml,1,0,0,0,0,0
mattermost--mattermost-server:searchtest++testSearchInDeletedOrArchivedChannels1438.pml,0,0,0,0,0,0
cloudreve--Cloudreve:util++TestLogger_Debug36.pml,0,0,0,0,0,0
vitessio--vitess:vtgate++TestTxConnResolveOnCommit961.pml,0,0,0,0,0,0
elastic--beats:cfgfile++TestStopAll197.pml,6,0,0,0,0,0
kubernetes--kubernetes:dockershim++TestVersion153.pml,0,0,0,0,0,0
influxdata--telegraf:dcos++GatherNode155.pml,0,0,0,0,0,0
vitessio--vitess:throttler++TestThrottlerlogzHandler_MissingSlash26.pml,2,0,0,0,0,0
hashicorp--vault:vault++TestAESGCMBarrier_MoveIntegrityV1303.pml,0,0,0,0,0,1
hashicorp--consul:subscribe++TestServer_Subscribe_IntegrationWithBackend33.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceEmptyInterface21139.pml,0,0,0,0,0,0
photoprism--photoprism:photoprism++TestMediaFile_IsVideo1395.pml,0,0,0,0,0,0
vitessio--vitess:logic++ShardPrimary318.pml,0,0,0,0,0,0
photoprism--photoprism:photoprism++TestFiles_Ignore11.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceChanReadWriteAsync440.pml,0,0,0,0,0,0
vitessio--vitess:vindexes++TestFindBestColVindex924.pml,6,0,0,0,0,0
kubernetes--kubernetes:drivers++GetVolumeSource401.pml,0,0,0,0,0,0
kubernetes--kubernetes:devicemanager++newEndpointImpl60.pml,0,0,0,0,0,0
golang--go:pprof++blockCond884.pml,0,0,0,0,0,0
labstack--echo:echo++TestContextRedirect640.pml,0,0,0,0,0,0
kubernetes--minikube:monitor++NewClient40.pml,0,0,0,0,0,0
GoogleContainerTools--skaffold:proto++_SkaffoldService_Events_Handler273.pml,0,0,0,0,0,0
kubernetes--kubernetes:pleg++testReportMissingPods283.pml,1,0,0,0,0,0
cli--cli:fork++TestRepoFork_outside_parent_nontty314.pml,1,0,0,0,0,0
golang--go:race_test++TestRacePointerSliceAppendSlice469.pml,0,0,0,0,0,0
vitessio--vitess:command++commandFindAllShardsInKeyspace186.pml,0,0,0,0,0,0
hyperledger--fabric:endorser_test++TestTransientStore199.pml,0,0,0,0,0,0
pingcap--tidb:executor++CompileExecutePreparedStmt312.pml,0,0,0,0,0,0
google--grumpy:grumpy++TestBaseExceptionInitRaise42.pml,0,0,0,0,0,0
cloudreve--Cloudreve:filesystem++TestFileSystem_GetThumb14.pml,0,0,0,0,0,0
elastic--beats:v2++TestEmptyTransformContext17.pml,0,0,0,0,0,0
cli--cli:git++SetRemoteResolution143.pml,0,0,0,0,0,0
go-gitea--gitea:integrations++emptyTestSession330.pml,0,0,0,0,0,0
ory--hydra:testhelpers++NewCallbackURL146.pml,0,0,0,0,0,0
valyala--fasthttp:stackless++TestNewFuncMulti27.pml,2,0,0,0,0,0
istio--istio:aggregate++TestGetProxyServiceInstances258.pml,2,0,0,0,0,0
hashicorp--terraform:terraform++TestContext2Apply_destroyWithModuleVariableAndCountNested6028.pml,0,0,0,0,0,0
hyperledger--fabric:privdata++TestNewDataRetriever_NoCollectionConfig449.pml,0,0,0,0,0,0
photoprism--photoprism:workers++TestSync_downloadPath28.pml,0,0,0,0,0,0
hashicorp--consul:policydelete++Run41.pml,0,0,0,0,0,0
istio--istio:route++TestTranslateCORSPolicy282.pml,0,0,0,0,0,0
kubernetes--kubernetes:kuberuntime++TestListImagesWithError80.pml,1,0,0,0,0,0
influxdata--telegraf:ec2++TestBasicInitNoTagsReturnAnError34.pml,1,0,0,0,0,0
mattermost--mattermost-server:model++TestPostIsSystemMessage104.pml,3,0,0,0,0,0
vitessio--vitess:vindexes++TestBadSequenceName2057.pml,0,0,0,0,0,0
photoprism--photoprism:api++TestDeletePhotoLink227.pml,0,0,0,0,0,0
v2ray--v2ray-core:conf_test++init19.pml,0,0,0,0,0,0
elastic--beats:operations++loadFleetConfig93.pml,1,0,0,0,0,0
sirupsen--logrus:logrus++TestFieldClashWithCaller291.pml,1,0,0,0,0,0
golang--go:race_test++TestRaceSliceSlice21718.pml,0,0,0,0,0,0
grpc--grpc-go:client++testCounter58.pml,1,0,0,0,0,0
hashicorp--consul:del++Run46.pml,0,0,0,0,0,0
hashicorp--vault:awsauth++TestAwsEc2_RoleDurationSeconds721.pml,0,0,0,0,0,0
hashicorp--consul:router++TestManagerInternal_cycleServer73.pml,0,0,0,0,0,0
pingcap--tidb:executor++buildDAGPB239.pml,1,0,0,0,0,0
hashicorp--terraform:command++TestStateMv_resourceToInstance159.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestGraph16.pml,0,0,0,0,0,0
rclone--rclone:crypt++testObjectInfo58.pml,0,0,0,0,0,0
vitessio--vitess:framework++NewClientWithTabletType60.pml,0,0,0,0,0,0
photoprism--photoprism:config++TestConfig_WakeupInterval270.pml,0,0,0,0,0,0
cloudreve--Cloudreve:filesystem++TestHookIsFileExist237.pml,0,0,0,0,0,0
vitessio--vitess:command++commandGetSrvVSchemas165.pml,0,0,0,0,0,0
photoprism--photoprism:photoprism++TestMediaFile_FileType1890.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceSliceRangeWrite272.pml,1,0,0,0,0,0
grpc--grpc-go:transport++performOneRPC566.pml,0,0,0,0,0,0
vitessio--vitess:vindexes++TestLookupNonUniqueMapAutocommit196.pml,0,0,0,0,0,0
elastic--beats:source++setupTests159.pml,0,0,0,0,0,0
vitessio--vitess:vtgate++WatchSrvKeyspace71.pml,0,0,0,0,0,0
hashicorp--consul:proxy++TestConnDstClosing166.pml,0,0,0,0,0,0
elastic--beats:ratelimit++new60.pml,0,0,0,0,0,0
vitessio--vitess:ristretto++TestStoreCollision137.pml,0,0,0,0,0,0
photoprism--photoprism:webdav++TestClient_Files25.pml,1,0,0,0,0,0
hashicorp--terraform:terraform++TestContext2Validate_requiredVar895.pml,0,0,0,0,0,0
hashicorp--vault:command++TestPredict_Policies447.pml,1,0,0,0,0,0
photoprism--photoprism:config++TestConfig_DisableFaces31.pml,0,0,0,0,0,0
rclone--rclone:union++multithread888.pml,1,0,0,0,0,0
influxdata--telegraf:http_listener_v2++TestWriteHTTPEmpty489.pml,0,0,0,0,0,0
tal-tech--go-zero:breaker++TestGoogleBreakerNotAcceptable102.pml,0,0,0,0,0,0
hyperledger--fabric:confighistory++TestWithEmptyCollectionConfig59.pml,0,0,0,0,0,0
grafana--k6:netext++TestResolver36.pml,1,0,0,0,0,0
pingcap--tidb:core++buildIndexMergeTableScan941.pml,0,0,0,0,0,0
hashicorp--consul:ae++TestAE_Pause_nestedPauseResume37.pml,0,0,0,0,0,0
cloudreve--Cloudreve:filesystem++TestHookResetPolicy291.pml,0,0,0,0,0,0
containers--podman:libpod++TestBuildContainerGraphFourContainersTwoInCycle241.pml,0,0,0,0,0,0
grafana--loki:downloads++TestTable_MultiQueries62.pml,0,0,0,0,0,0
golang--go:runtime_test++TestFinalizerInterfaceBig79.pml,0,0,0,0,0,0
stretchr--testify:assert++TestExactly467.pml,1,0,0,0,0,0
golang--go:race_test++TestRaceArrayWW56.pml,0,0,0,0,0,0
pingcap--tidb:expression++tryToConvertConstantInt1216.pml,0,0,0,0,0,0
hashicorp--terraform:terraform++TestPlanGraphBuilder17.pml,0,0,0,0,0,0
photoprism--photoprism:fastwalk_test++TestFastWalk_SkipFiles165.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceNestedArrayCopy668.pml,0,0,0,0,0,0
gin-gonic--gin:gin++TestContextDefaultQueryOnEmptyRequest425.pml,0,0,0,0,0,0
cloudreve--Cloudreve:util++TestLogger_Panic91.pml,0,0,0,0,0,0
hashicorp--consul:consul++TestLoggerStore_NamedCache28.pml,0,0,0,0,0,0
hyperledger--fabric:gossip++TestPKIidOfNil88.pml,0,0,0,0,0,0
photoprism--photoprism:query++MarkersWithNonExistentReferences175.pml,0,0,0,0,0,0
elastic--beats:v9++TestReadTemplateFlowSet287.pml,1,0,0,0,0,0
hashicorp--vault:aws++createUser278.pml,0,0,0,0,0,0
traefik--traefik:wrr++TestSticky87.pml,2,0,0,0,0,0
kubernetes--kubernetes:userspace++TestLoadBalanceWorksWithServiceRemoval256.pml,2,0,0,0,0,0
golang--go:httptest++testTLSServerClientTransportType179.pml,1,0,0,0,0,0
ipfs--go-ipfs:corehttp++TestGatewayGet212.pml,0,0,0,0,0,0
influxdata--telegraf:http_listener_v2++TestWriteHTTPNoNewline290.pml,0,0,0,0,0,0
ipfs--go-ipfs:corehttp++TestGoGetSupport689.pml,0,0,0,0,0,0
hyperledger--fabric:localconfig++TestClusterDefaults227.pml,0,0,0,0,0,0
containers--podman:images++nTar465.pml,1,0,0,0,0,0
influxdata--telegraf:aerospike++TestParseSetInfo365.pml,1,0,0,0,0,0
grpc--grpc-go:resolver++TestXDSResolverDelayedOnCommitted784.pml,0,0,0,0,0,0
tal-tech--go-zero:kv++TestRedis_Persist275.pml,0,0,0,0,0,0
gravitational--teleport:etcdbk++TestCompareAndSwapOversizedValue165.pml,0,0,0,0,0,0
kubernetes--kubernetes:reconciler++Test_Run_Positive_DoNothing65.pml,0,0,0,0,0,0
derailed--k9s:model_test++TestTableRefresh23.pml,1,0,0,0,0,0
photoprism--photoprism:query++AlbumFolders50.pml,0,0,0,0,0,0
tal-tech--go-zero:service++TestServiceGroup_WithStarter91.pml,1,0,0,0,0,0.6666666666666670
istio--istio:serviceentry++TestConvertService514.pml,1,0,0,0,0,0
kubernetes--kubernetes:dockershim++TestConcurrentlyCreateAndDeleteContainers62.pml,3,0,0,0,0,0
dgraph-io--dgraph:resolve++Resolve77.pml,0,0,0,0,0,0
vitessio--vitess:command++commandRefreshState342.pml,0,0,0,0,0,0
istio--istio:retry_test++TestZeroAttemptsShouldReturnNilPolicy44.pml,0,0,0,0,0,0
vitessio--vitess:cache++TestSetUpdatesSize82.pml,0,0,0,0,0,0
valyala--fasthttp:fasthttp++TestFSCompressSingleThread517.pml,0,0,0,0,0,0
gocolly--colly:colly++TestNestedUnmarshalMap51.pml,0,0,0,0,0,0
ory--hydra:oauth2_test++TestClientCredentials46.pml,0,0,0,0,0,0
dgraph-io--dgraph:raftwal++TestStorageTerm51.pml,1,0,0,0,0,0
photoprism--photoprism:face++TestNet14.pml,2,0,0,0,0,0
golang--go:tls++TestCloneNilConfig843.pml,0,0,0,0,0,0
golang--go:http_test++TestWriteAfterHijack3653.pml,0,0,0,0,0,1
golang--go:trace_test++TestTraceSymbolize26.pml,3,0,0,0,0,0
golang--go:race_test++TestNoRaceSelectMutex636.pml,0,0,0,0,0,0
influxdata--telegraf:warp10++createClient73.pml,0,0,0,0,0,0
vitessio--vitess:inst++ChangeTabletType91.pml,0,0,0,0,0,0
docker--compose:e2e++TestLocalComposeUp41.pml,1,0,0,0,0,0
v2fly--v2ray-core:domainsocket_test++TestListen18.pml,0,0,0,0,0,0
beego--beego:httplib++TestToFileDir268.pml,1,0,0,0,0,0
gocolly--colly:colly_test++TestChildAttr93.pml,1,0,0,0,0,0
vitessio--vitess:schemamanager++newFakeExecutor230.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestStatePush_lockedState46.pml,0,0,0,0,0,0
kubernetes--kubernetes:dockershim++TestSandboxHasLeastPrivilegesConfig161.pml,0,0,0,0,0,0
mattermost--mattermost-server:searchtest++testSearchEmailsWithoutQuotes1767.pml,0,0,0,0,0,0
kubernetes--kubernetes:endpoint++TestServiceSelectorCache_GetPodServiceMemberships334.pml,1,0,0,0,0,0
jmoiron--sqlx:reflectx++TestTagNameMapping491.pml,0,0,0,0,0,0
vitessio--vitess:queryservice++_Query_VStream_Handler1006.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestStateMv_differentResourceTypes553.pml,0,0,0,0,0,0
hyperledger--fabric:stateleveldb++TestUtilityFunctions99.pml,0,0,0,0,0,0
gravitational--teleport:srv++buildCommand362.pml,1,0,0,0,0,0
istio--istio:inmemory++TestKubeSource_CanHandleDocumentSeparatorInComments338.pml,2,0,0,0,0,0
elastic--beats:kubernetes++TestGenerateContainerPodData96.pml,1,0,0,0,0,1
photoprism--photoprism:config++TestNewConfig27.pml,0,0,0,0,0,0
hyperledger--fabric:protoutil_test++TestMockSignedEndorserProposal2OrPanic421.pml,0,0,0,0,0,0
hyperledger--fabric:cclifecycle_test++TestHandleChaincodeDeployFailures193.pml,0,0,0,0,0,0
kubernetes--kubernetes:kuberuntime++TestGetImageRefWithError115.pml,0,0,0,0,0,0
influxdata--telegraf:stackdriver++TestWriteResourceTypeAndLabels106.pml,0,0,0,0,0,0
istio--istio:xds_test++TestLDSEnvoyFilterWithWorkloadSelector250.pml,1,0,0,0,0,0
golang--go:race_test++TestRaceStringPtrRW877.pml,0,0,0,0,0,0
hashicorp--terraform:remote++TestWriteStateForMigrationWithForcePushClient441.pml,1,0,0,0,0,0
hyperledger--fabric:cluster++Recv560.pml,0,0,0,0,0,0
hashicorp--vault:rafttests++TestRaft_Retry_Join120.pml,0,0,0,0,0,0
kubernetes--kubernetes:scheduler++TestNodeAffinity69.pml,0,0,0,0,0,0
mattermost--mattermost-server:searchtest++testFileInfoSupportTermsWithDash1231.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestStateMv_stateOutNew761.pml,0,0,0,0,0,0
tal-tech--go-zero:syncx++TestResourceManager_Close48.pml,1,0,0,0,0,0
vitessio--vitess:srvtopo++TestFilteringServerGetSrvKeyspaceFilters165.pml,0,0,0,0,0,0
cli--cli:checkout++TestPRCheckout_urlArg113.pml,1,0,0,0,0,0
kubernetes--kubernetes:images++TestGarbageCollectNotEnoughFreed423.pml,6,0,0,0,0,0
hashicorp--packer:digitalocean++WaitForImageState163.pml,0,0,0,0,0,0
prometheus--prometheus:consul++TestNonConfiguredService166.pml,3,0,0,0,0,0
grpc--grpc-go:grpc_service_config_test++TestXdsConfigMarshalToJSON38.pml,0,0,0,0,0,0
go-sql-driver--mysql:mysql++TestColumnsReusesSlice2091.pml,0,0,0,0,0,0
golang--go:zip++testValidHeader653.pml,0,0,0,0,0,0
vitessio--vitess:binlogplayertest++testStreamTablesPanics207.pml,0,0,0,0,0,0
istio--istio:rt_test++parseDynamic89.pml,0,0,0,0,0,0
kubernetes--kubernetes:cloudresource++TestNodeAddressesUsesLastSuccess84.pml,1,0,0,0,0,0
pingcap--tidb:core++GetCost1144.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestUnlock15.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceSliceByteToString542.pml,0,0,0,0,0,0
moby--moby:daemon++TestParseNNPSecurityOptions224.pml,0,0,0,0,0,0
influxdata--telegraf:marklogic++createHTTPClient212.pml,0,0,0,0,0,0
golang--go:sync_test++TestMutexFairness181.pml,0,0,0,0,0,0
traefik--traefik:safe++TestNewPoolContext13.pml,0,0,0,0,0,1
influxdata--telegraf:snmp++TestGosnmpWrapper_walk_retry510.pml,0,0,0,0,0,0
helm--helm:getter++TestPluginSubCommands77.pml,1,0,0,0,0,0
cli--cli:api++Test_apiRun_paginationREST538.pml,0,0,0,0,0,0
iawia002--annie:xvideos++getSrc33.pml,0,0,0,0,0,0
kubernetes--kubernetes:master++TestWatchSucceedsWithoutArgs351.pml,0,0,0,0,0,0
hashicorp--vault:awsauth++defaultLoginData525.pml,0,0,0,0,0,0
google--grumpy:grumpy++TestStrNew212.pml,1,0,0,0,0,0
labstack--echo:echo++TestBindUnmarshalText297.pml,0,0,0,0,0,0
helm--helm:action++uninstallAction25.pml,0,0,0,0,0,0
rclone--rclone:march++Run128.pml,3,0,0,0.6666666666666670,0,0.3333333333333330
hashicorp--vault:approle++TestAppRole_SecretID_WithTTL1934.pml,1,0,0,0,0,0
pingcap--tidb:executor++logAudit771.pml,0,0,0,0,0,0
kubernetes--kubernetes:allocator++TestSnapshotAndRestore118.pml,0,0,0,0,0,0
docker--compose:e2e++TestNetworks29.pml,0,0,0,0,0,0
vitessio--vitess:binlogplayertest++testStreamTables189.pml,0,0,0,0,0,0
cloudreve--Cloudreve:filesystem++TestFileSystem_ResetFileIDIfNotExist585.pml,0,0,0,0,0,0
kubernetes--kubernetes:dualstack++TestCreateServiceDualStackIPv4IPv6487.pml,1,0,0,0,0,0
moby--moby:fluentd++New73.pml,0,0,0,0,0,0
derailed--k9s:model_test++TestCmdBuffActivate32.pml,1,0,0,0,0,0
go-gitea--gitea:openid++TestTimedDiscoveryCache24.pml,1,0,0,0,0,0
grafana--loki:queryrange++promqlResult555.pml,0,0,0,0,0,0
fogleman--primitive:primitive++runWorkers147.pml,1,0,0,0,0,0
pingcap--tidb:expression++getStmtTimestamp134.pml,2,0,0,0,0,0
golang--go:http_test++TestTransportReturnsPeekError5040.pml,0,0,0,0,0,0
v2fly--v2ray-core:fakedns++TestFakeDnsHolderCreateMappingMany27.pml,0,0,0,0,0,0
mattermost--mattermost-server:searchtest++testFileInfoSearchTermsWithUnderscores1478.pml,0,0,0,0,0,0
hashicorp--consul:fsm++TestFSM_ConfigEntry1432.pml,0,0,0,0,0,0
containers--podman:system++eventsCmd71.pml,0,0,0,0,0,1
pingcap--tidb:executor++retrieve288.pml,2,0,0,0,0,0.8571428571428570
kubernetes--kubernetes:scheduling++TestAssumeUpdatePVCache274.pml,0,0,0,0,0,0
hashicorp--vault:cert++TestBackend_invalidCIDR1407.pml,0,0,0,0,0,0
istio--istio:framework++newRuntime32.pml,0,0,0,0,0,0
hyperledger--fabric:stateleveldb++TestQueryOnLevelDB65.pml,0,0,0,0,0,0
go-sql-driver--mysql:mysql++OpenConnector99.pml,0,0,0,0,0,0
photoprism--photoprism:config++TestConfigPublic402.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceSliceVarCopy2378.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestTaint_badState197.pml,0,0,0,0,0,0
golang--go:race_test++TestNoRaceNilMutexCrash188.pml,0,0,0,0,0,1
cloudreve--Cloudreve:cache++TestMemoStore_Get29.pml,0,0,0,0,0,0
drone--drone:repos++TestRepo25.pml,0,0,0,0,0,0
kubernetes--minikube:cluster++Unmount141.pml,0,0,0,0,0,0
istio--istio:v1alpha3++TestRedisProtocolWithPassThroughResolutionAtGateway1618.pml,1,0,0,0,0,0
cloudreve--Cloudreve:cache++TestRedisStore_Set33.pml,0,0,0,0,0,0
pingcap--tidb:core++getOriginalPhysicalIndexScan1888.pml,0,0,0,0,0,0
labstack--echo:echo++TestContextSetParamNamesShouldUpdateEchoMaxParam521.pml,0,0,0,0,0,0
photoprism--photoprism:entity++IndexKeywords411.pml,1,0,0,0,0,0
gin-gonic--gin:gin++TestContextGetInt252.pml,0,0,0,0,0,0
vitessio--vitess:inst++ReplicaSemiSync95.pml,0,0,0,0,0,0
dgraph-io--dgraph:raftwal++TestStorageCreateSnapshot187.pml,1,0,0,0,0,0
photoprism--photoprism:config++TestConfig_GuestConfig20.pml,0,0,0,0,0,0
kubernetes--minikube:update++GHReleases213.pml,1,0,0,0,0,0
go-sql-driver--mysql:mysql++TestAuthFastCleartextPasswordNotAllowed329.pml,0,0,0,0,0,0
