Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link
keybase/client,libkb++Stop107,Stop,MODEL ERROR = A close on an unknown channel was found at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/keybase--client/go/libkb/network_instrumenter.go:113:3,false,,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/network_instrumenter.go#L107,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleFSEditListResponse744,HandleFSEditListResponse,new WaitGroup,false,Name :wg,752,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L744,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleFSEditListRequest778,HandleFSEditListRequest,new WaitGroup,false,Name :wg,784,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L778,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleNewChatActivity992,HandleNewChatActivity,new WaitGroup,false,Name :wg,997,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L992,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatIdentifyUpdate1027,HandleChatIdentifyUpdate,new WaitGroup,false,Name :wg,1031,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1027,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatTLFFinalize1053,HandleChatTLFFinalize,new WaitGroup,false,Name :wg,1059,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1053,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatTLFResolve1086,HandleChatTLFResolve,new WaitGroup,false,Name :wg,1091,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1086,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatInboxStale1117,HandleChatInboxStale,new WaitGroup,false,Name :wg,1121,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1117,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatThreadsStale1143,HandleChatThreadsStale,new WaitGroup,false,Name :wg,1148,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1143,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatInboxSynced1173,HandleChatInboxSynced,new WaitGroup,false,Name :wg,1178,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1173,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatInboxSyncStarted1204,HandleChatInboxSyncStarted,new WaitGroup,false,Name :wg,1208,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1204,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatTypingUpdate1230,HandleChatTypingUpdate,new WaitGroup,false,Name :wg,1234,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1230,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatJoinedConversation1254,HandleChatJoinedConversation,new WaitGroup,false,Name :wg,1259,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1254,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatLeftConversation1285,HandleChatLeftConversation,new WaitGroup,false,Name :wg,1290,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1285,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatResetConversation1314,HandleChatResetConversation,new WaitGroup,false,Name :wg,1319,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1314,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatKBFSToImpteamUpgrade1344,HandleChatKBFSToImpteamUpgrade,new WaitGroup,false,Name :wg,1349,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1344,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatAttachmentUploadStart1374,HandleChatAttachmentUploadStart,new WaitGroup,false,Name :wg,1379,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1374,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatAttachmentUploadProgress1405,HandleChatAttachmentUploadProgress,new WaitGroup,false,Name :wg,1410,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1405,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatAttachmentDownloadProgress1438,HandleChatAttachmentDownloadProgress,new WaitGroup,false,Name :wg,1443,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1438,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatAttachmentDownloadComplete1471,HandleChatAttachmentDownloadComplete,new WaitGroup,false,Name :wg,1476,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1471,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++notifyChatCommon1634,notifyChatCommon,new WaitGroup,false,Name :wg,1639,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1634,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandlePaperKeyCached1853,HandlePaperKeyCached,new WaitGroup,false,Name :wg,1864,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1853,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleServiceShutdown1917,HandleServiceShutdown,new WaitGroup,false,Name :wg,1924,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1917,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleServiceShutdown1917,HandleServiceShutdown,new channel,false,Name :done,1942,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1917,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleTeamChangedByID2026,HandleTeamChangedByID,new WaitGroup,false,Name :wg,2044,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2026,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleTeamChangedByName2067,HandleTeamChangedByName,new WaitGroup,false,Name :wg,2085,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2067,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleTeamDeleted2167,HandleTeamDeleted,new WaitGroup,false,Name :wg,2172,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2167,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleTeamExit2194,HandleTeamExit,new WaitGroup,false,Name :wg,2199,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2194,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleTeamRoleMapChanged2221,HandleTeamRoleMapChanged,new WaitGroup,false,Name :wg,2226,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2221,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleUserBlocked2248,HandleUserBlocked,new WaitGroup,false,Name :wg,2255,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2248,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleTeamAbandoned2277,HandleTeamAbandoned,new WaitGroup,false,Name :wg,2282,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2277,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleNewlyAddedToTeam2304,HandleNewlyAddedToTeam,new WaitGroup,false,Name :wg,2309,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2304,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleNewTeamEK2331,HandleNewTeamEK,new WaitGroup,false,Name :wg,2342,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2331,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleNewTeambotEK2364,HandleNewTeambotEK,new WaitGroup,false,Name :wg,2375,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2364,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleTeambotEKNeeded2397,HandleTeambotEKNeeded,new WaitGroup,false,Name :wg,2410,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2397,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleNewTeambotKey2432,HandleNewTeambotKey,new WaitGroup,false,Name :wg,2444,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2432,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleTeambotKeyNeeded2466,HandleTeambotKeyNeeded,new WaitGroup,false,Name :wg,2479,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2466,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatPaymentInfo2595,HandleChatPaymentInfo,new WaitGroup,false,Name :wg,2599,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2595,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++HandleChatRequestInfo2626,HandleChatRequestInfo,new WaitGroup,false,Name :wg,2630,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2626,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++GetKeybasePassphrase12,GetKeybasePassphrase,new channel,false,Name :resCh,13,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/passphrase_helper.go#L12,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++GetKeybasePassphrase12,GetKeybasePassphrase,new channel,false,Name :errCh,14,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/passphrase_helper.go#L12,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++ProxyDialWithOpts256,ProxyDialWithOpts,Comm Param,true,1,278,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/proxy.go#L256,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++ProxyDialWithOpts256,ProxyDialWithOpts,Integer as a chan bound,true,1,278,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/proxy.go#L256,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++ProxyDialWithOpts256,ProxyDialWithOpts,new channel,false,Name :doneCh,278,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/proxy.go#L256,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++ProxyDialWithOpts256,ProxyDialWithOpts,Comm Param,true,1,279,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/proxy.go#L256,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++ProxyDialWithOpts256,ProxyDialWithOpts,Integer as a chan bound,true,1,279,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/proxy.go#L256,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++ProxyDialWithOpts256,ProxyDialWithOpts,new channel,false,Name :errCh,279,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/proxy.go#L256,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++Stop17,Stop,MODEL ERROR = A close on an unknown channel was found at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/keybase--client/go/libkb/network_instrumenter.go:113:3,false,,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/runtimestats.go#L17,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++waitForServiceInfo127,waitForServiceInfo,MODEL ERROR = A range on a channel was found but could not parse channel at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/keybase--client/go/libkb/service_info.go:136:3,false,,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/service_info.go#L127,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++setupTestContext225,setupTestContext,new channel,false,Name :cleanupCh,317,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/test_common.go#L225,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++Batcher988,Batcher,Actual Param,false,window,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/upak_loader.go#L988,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++Batcher988,Batcher,new channel,false,Name :args,1001,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/upak_loader.go#L988,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++DisplayUserCardAsync98,DisplayUserCardAsync,MODEL ERROR = Returning a channel at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/keybase--client/go/libkb/user_card.go:103:9,false,,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/user_card.go#L98,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++AcquireWithContext933,AcquireWithContext,new channel,false,Name :acquiredCh,937,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/util.go#L933,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++AcquireWithContext933,AcquireWithContext,Comm Param,true,1,938,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/util.go#L933,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++AcquireWithContext933,AcquireWithContext,Integer as a chan bound,true,1,938,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/util.go#L933,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++AcquireWithContext933,AcquireWithContext,new channel,false,Name :shouldReleaseCh,938,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/util.go#L933,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,libkb++ThrottleBatch1155,ThrottleBatch,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/keybase--client/go/libkb/util.go:1166:13,false,,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/util.go#L1155,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,keybase++BackgroundSync492,BackgroundSync,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/keybase--client/go/bind/keybase.go:512:19,false,,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/bind/keybase.go#L492,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,flip++run180,run,MODEL ERROR = A close on an unknown channel was found at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/keybase--client/go/chat/flip/dealer.go:202:3,false,,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/chat/flip/dealer.go#L180,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,flip++handleMessageStart681,handleMessageStart,new channel,false,Name :msgCh,722,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/chat/flip/dealer.go#L681,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,flip++Run98,Run,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/keybase--client/go/chat/flip/flip.go:110:17,false,,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/chat/flip/flip.go#L98,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,flip++replay102,replay,MODEL ERROR = A close on an unknown channel was found at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/keybase--client/go/chat/flip/replay.go:114:3,false,,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/chat/flip/replay.go#L102,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,kbhttp++Stop209,Stop,MODEL ERROR = Returning a channel at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/keybase--client/go/kbhttp/srv.go:219:9,false,,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/kbhttp/srv.go#L209,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,avatars++loadNames495,loadNames,Struct as a range bound,false,UNSUPPORTED,506,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/avatars/fullcaching.go#L495,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,avatars++loadNames495,loadNames,Struct as a range bound,false,UNSUPPORTED,510,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/avatars/fullcaching.go#L495,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,avatars++loadNames495,loadNames,Comm Param,true,1,518,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/avatars/fullcaching.go#L495,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,avatars++loadNames495,loadNames,Integer as a chan bound,true,1,518,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/avatars/fullcaching.go#L495,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,avatars++loadNames495,loadNames,new channel,false,Name :cb,518,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/avatars/fullcaching.go#L495,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,avatars++loadNames495,loadNames,Comm Param,true,1,519,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/avatars/fullcaching.go#L495,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,avatars++loadNames495,loadNames,Integer as a chan bound,true,1,519,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/avatars/fullcaching.go#L495,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,avatars++loadNames495,loadNames,new channel,false,Name :errCb,519,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/avatars/fullcaching.go#L495,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,avatars++loadNames495,Anonymous1,Comm Param,true,1,550,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/avatars/fullcaching.go#L495,cd76ccb97183c2be78b869fab9aed4b6f5b11086
keybase/client,avatars++loadNames495,Anonymous1,Integer as a chan bound,true,1,550,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/avatars/fullcaching.go#L495,cd76ccb97183c2be78b869fab9aed4b6f5b11086
